Country,location,total_cases,new_cases,total_deaths,new_deaths,total_tests,total_vaccinations,vaccinated,fully_vaccinated,people_vaccinated_per_hundred,population,Date,A_Date
A,Andorra,4665,98,75,2,0,0,0,0,0,77265,2020-10-30,2020-10-15
A,Andorra,5135,90,75,0,0,0,0,0,0,77265,2020-11-05,2020-11-15
A,Andorra,5477,40,75,0,0,0,0,0,0,77265,2020-11-10,2020-11-15
A,Andorra,5872,147,76,1,0,0,0,0,0,77265,2020-11-15,2020-11-15
A,Andorra,6142,76,76,0,0,0,0,0,0,77265,2020-11-20,2020-11-15
A,Andorra,6428,77,76,0,0,0,0,0,0,77265,2020-11-25,2020-11-15
A,Andorra,6745,33,76,0,0,0,0,0,0,77265,2020-11-30,2020-11-15
A,Andorra,7005,50,78,1,0,0,0,0,0,77265,2020-12-05,2020-12-15
A,Andorra,7190,28,78,0,0,0,0,0,0,77265,2020-12-10,2020-12-15
A,Andorra,7382,0,79,0,0,0,0,0,0,77265,2020-12-15,2020-12-15
A,Andorra,7577,17,81,1,0,0,0,0,0,77265,2020-12-20,2020-12-15
A,Andorra,7756,57,83,0,0,0,0,0,0,77265,2020-12-25,2020-12-15
A,Andorra,7983,64,84,0,0,0,0,0,0,77265,2020-12-30,2020-12-15
A,Andorra,8308,59,84,0,0,0,0,0,0,77265,2021-01-05,2021-01-15
A,Andorra,8586,0,85,0,0,0,0,0,0,77265,2021-01-10,2021-01-15
A,Andorra,8946,78,88,0,0,0,0,0,0,77265,2021-01-15,2021-01-15
A,Andorra,9308,114,92,0,0,0,0,0,0,77265,2021-01-20,2021-01-15
A,Andorra,9596,47,97,1,140701,576,576,0,0.75,77265,2021-01-25,2021-01-15
A,Andorra,9885,48,101,1,0,0,0,0,0,77265,2021-01-30,2021-01-15
A,Andorra,10172,35,104,1,0,0,0,0,0,77265,2021-02-05,2021-02-15
A,Andorra,10352,40,106,0,0,1291,1291,0,1.67,77265,2021-02-10,2021-02-15
A,Andorra,10538,35,107,0,152578,0,0,0,0,77265,2021-02-15,2021-02-15
A,Andorra,10672,27,107,0,0,0,0,0,0,77265,2021-02-20,2021-02-15
A,Andorra,10799,24,110,0,0,0,0,0,0,77265,2021-02-25,2021-02-15
A,Andorra,10998,22,112,0,0,0,0,0,0,77265,2021-03-05,2021-03-15
A,Andorra,11130,41,112,0,0,4914,3650,1264,4.72,77265,2021-03-10,2021-03-15
A,Andorra,11289,23,113,0,162071,8363,7098,1265,9.19,77265,2021-03-15,2021-03-15
A,Andorra,11481,50,113,0,0,0,0,0,0,77265,2021-03-20,2021-03-15
A,Andorra,11687,49,114,0,0,0,0,0,0,77265,2021-03-25,2021-03-15
A,Andorra,11944,56,115,0,0,0,0,0,0,77265,2021-03-30,2021-03-15
A,Andorra,12286,55,117,0,171485,15269,9781,4484,12.66,77265,2021-04-05,2021-04-15
A,Andorra,12497,41,120,0,0,0,0,0,0,77265,2021-04-10,2021-04-15
A,Andorra,12641,0,121,0,0,0,0,0,0,77265,2021-04-15,2021-04-15
A,Andorra,12874,69,123,0,0,0,0,0,0,77265,2021-04-20,2021-04-15
A,Andorra,13060,36,124,0,0,0,0,0,0,77265,2021-04-25,2021-04-15
A,Andorra,13232,34,125,0,0,0,0,0,0,77265,2021-04-30,2021-04-15
A,Andorra,13340,24,127,0,0,0,0,0,0,77265,2021-05-05,2021-05-15
A,Andorra,13429,6,127,0,186191,31633,26931,4702,34.86,77265,2021-05-10,2021-05-15
A,Andorra,13510,0,127,0,0,0,0,0,0,77265,2021-05-15,2021-05-15
A,Angola,1,1,0,0,0,0,0,0,0,32866268,2020-03-20,2020-03-15
A,Angola,3,0,0,0,0,0,0,0,0,32866268,2020-03-25,2020-03-15
A,Angola,7,0,2,0,0,0,0,0,0,32866268,2020-03-30,2020-03-15
A,Angola,14,4,2,0,0,0,0,0,0,32866268,2020-04-05,2020-04-15
A,Angola,19,0,2,0,0,0,0,0,0,32866268,2020-04-10,2020-04-15
A,Angola,19,0,2,0,0,0,0,0,0,32866268,2020-04-15,2020-04-15
A,Angola,24,0,2,0,0,0,0,0,0,32866268,2020-04-20,2020-04-15
A,Angola,25,0,2,0,0,0,0,0,0,32866268,2020-04-25,2020-04-15
A,Angola,27,0,2,0,0,0,0,0,0,32866268,2020-04-30,2020-04-15
A,Angola,36,1,2,0,0,0,0,0,0,32866268,2020-05-05,2020-05-15
A,Angola,45,2,2,0,0,0,0,0,0,32866268,2020-05-10,2020-05-15
A,Angola,48,0,2,0,0,0,0,0,0,32866268,2020-05-15,2020-05-15
A,Angola,52,0,3,0,0,0,0,0,0,32866268,2020-05-20,2020-05-15
A,Angola,70,1,4,0,0,0,0,0,0,32866268,2020-05-25,2020-05-15
A,Angola,84,3,4,0,0,0,0,0,0,32866268,2020-05-30,2020-05-15
A,Angola,86,0,4,0,0,0,0,0,0,32866268,2020-06-05,2020-06-15
A,Angola,113,17,4,0,0,0,0,0,0,32866268,2020-06-10,2020-06-15
A,Angola,142,2,6,0,0,0,0,0,0,32866268,2020-06-15,2020-06-15
A,Angola,176,4,9,1,0,0,0,0,0,32866268,2020-06-20,2020-06-15
A,Angola,212,15,10,0,0,0,0,0,0,32866268,2020-06-25,2020-06-15
A,Angola,284,8,13,2,0,0,0,0,0,32866268,2020-06-30,2020-06-15
A,Angola,346,0,19,0,0,0,0,0,0,32866268,2020-07-05,2020-07-15
A,Angola,458,62,23,1,0,0,0,0,0,32866268,2020-07-10,2020-07-15
A,Angola,576,35,27,1,0,0,0,0,0,32866268,2020-07-15,2020-07-15
A,Angola,749,44,29,0,0,0,0,0,0,32866268,2020-07-20,2020-07-15
A,Angola,916,36,39,4,0,0,0,0,0,32866268,2020-07-25,2020-07-15
A,Angola,1109,31,51,3,0,0,0,0,0,32866268,2020-07-30,2020-07-15
A,Angola,1395,51,62,3,0,0,0,0,0,32866268,2020-08-05,2020-08-15
A,Angola,1679,7,78,3,0,0,0,0,0,32866268,2020-08-10,2020-08-15
A,Angola,1879,27,86,0,0,0,0,0,0,32866268,2020-08-15,2020-08-15
A,Angola,2044,29,93,1,0,0,0,0,0,32866268,2020-08-20,2020-08-15
A,Angola,2283,61,102,2,0,0,0,0,0,32866268,2020-08-25,2020-08-15
A,Angola,2624,73,107,0,0,0,0,0,0,32866268,2020-08-30,2020-08-15
A,Angola,2935,59,117,2,0,0,0,0,0,32866268,2020-09-05,2020-09-15
A,Angola,3217,125,130,4,0,0,0,0,0,32866268,2020-09-10,2020-09-15
A,Angola,3569,130,139,3,0,0,0,0,0,32866268,2020-09-15,2020-09-15
A,Angola,3991,90,152,5,0,0,0,0,0,32866268,2020-09-20,2020-09-15
A,Angola,4590,115,167,5,0,0,0,0,0,32866268,2020-09-25,2020-09-15
A,Angola,4972,67,183,4,0,0,0,0,0,32866268,2020-09-30,2020-09-15
A,Angola,5530,128,199,4,0,0,0,0,0,32866268,2020-10-05,2020-10-15
A,Angola,6246,215,218,6,0,0,0,0,0,32866268,2020-10-10,2020-10-15
A,Angola,7096,250,228,1,0,0,0,0,0,32866268,2020-10-15,2020-10-15
A,Angola,8049,220,251,3,0,0,0,0,0,32866268,2020-10-20,2020-10-15
A,Angola,9381,355,268,1,0,0,0,0,0,32866268,2020-10-25,2020-10-15
A,Angola,10558,289,279,4,0,0,0,0,0,32866268,2020-10-30,2020-10-15
A,Angola,12102,289,299,3,0,0,0,0,0,32866268,2020-11-05,2020-11-15
A,Angola,12816,136,308,0,0,0,0,0,0,32866268,2020-11-10,2020-11-15
A,Angola,13451,77,322,0,0,0,0,0,0,32866268,2020-11-15,2020-11-15
A,Angola,14267,133,334,1,0,0,0,0,0,32866268,2020-11-20,2020-11-15
A,Angola,14821,79,340,2,0,0,0,0,0,32866268,2020-11-25,2020-11-15
A,Angola,15139,36,348,2,0,0,0,0,0,32866268,2020-11-30,2020-11-15
A,Angola,15536,43,354,1,0,0,0,0,0,32866268,2020-12-05,2020-12-15
A,Angola,15925,121,362,4,0,0,0,0,0,32866268,2020-12-10,2020-12-15
A,Angola,16362,85,372,0,0,0,0,0,0,32866268,2020-12-15,2020-12-15
A,Angola,16644,18,387,1,0,0,0,0,0,32866268,2020-12-20,2020-12-15
A,Angola,17099,70,396,3,0,0,0,0,0,32866268,2020-12-25,2020-12-15
A,Angola,17433,62,405,2,0,0,0,0,0,32866268,2020-12-30,2020-12-15
A,Angola,17756,72,410,2,0,0,0,0,0,32866268,2021-01-05,2021-01-15
A,Angola,18193,37,416,0,0,0,0,0,0,32866268,2021-01-10,2021-01-15
A,Angola,18679,66,428,3,0,0,0,0,0,32866268,2021-01-15,2021-01-15
A,Angola,19093,82,444,2,0,0,0,0,0,32866268,2021-01-20,2021-01-15
A,Angola,19476,77,461,2,0,0,0,0,0,32866268,2021-01-25,2021-01-15
A,Angola,19782,59,464,0,0,0,0,0,0,32866268,2021-01-30,2021-01-15
A,Angola,20030,34,474,1,0,0,0,0,0,32866268,2021-02-05,2021-02-15
A,Angola,20210,47,487,9,0,0,0,0,0,32866268,2021-02-10,2021-02-15
A,Angola,20381,15,493,1,0,0,0,0,0,32866268,2021-02-15,2021-02-15
A,Angola,20499,21,498,0,0,0,0,0,0,32866268,2021-02-20,2021-02-15
A,Angola,20695,55,502,1,0,0,0,0,0,32866268,2021-02-25,2021-02-15
A,Angola,21026,45,511,0,0,0,0,0,0,32866268,2021-03-05,2021-03-15
A,Angola,21161,47,516,0,0,0,0,0,0,32866268,2021-03-10,2021-03-15
A,Angola,21407,27,521,0,0,0,0,0,0,32866268,2021-03-15,2021-03-15
A,Angola,21696,54,526,2,0,0,0,0,0,32866268,2021-03-20,2021-03-15
A,Angola,21914,78,532,0,0,0,0,0,0,32866268,2021-03-25,2021-03-15
A,Angola,22182,50,536,2,0,0,0,0,0,32866268,2021-03-30,2021-03-15
A,Angola,22717,86,543,1,0,0,0,0,0,32866268,2021-04-05,2021-04-15
A,Angola,23331,89,550,1,0,0,0,0,0,32866268,2021-04-10,2021-04-15
A,Angola,23951,110,557,0,0,0,0,0,0,32866268,2021-04-15,2021-04-15
A,Angola,24661,143,565,2,0,0,0,0,0,32866268,2021-04-20,2021-04-15
A,Angola,25609,117,579,2,0,0,0,0,0,32866268,2021-04-25,2021-04-15
A,Angola,26652,221,596,2,0,0,0,0,0,32866268,2021-04-30,2021-04-15
A,Angola,27529,245,618,9,0,0,0,0,0,32866268,2021-05-05,2021-05-15
A,Angola,28875,135,636,3,0,0,0,0,0,32866268,2021-05-10,2021-05-15
A,Angola,30354,324,655,4,0,0,0,0,0,32866268,2021-05-15,2021-05-15
A,Anguilla,0,0,0,0,0,0,0,0,0,15002,2021-02-10,2021-02-15
A,Anguilla,0,0,0,0,0,0,0,0,0,15002,2021-02-15,2021-02-15
A,Anguilla,0,0,0,0,0,0,0,0,0,15002,2021-02-20,2021-02-15
A,Anguilla,0,0,0,0,0,0,0,0,0,15002,2021-02-25,2021-02-15
A,Anguilla,0,0,0,0,0,0,0,0,0,15002,2021-03-05,2021-03-15
A,Anguilla,0,0,0,0,0,0,0,0,0,15002,2021-03-10,2021-03-15
A,Anguilla,0,0,0,0,0,0,0,0,0,15002,2021-03-15,2021-03-15
A,Anguilla,0,0,0,0,0,0,0,0,0,15002,2021-03-20,2021-03-15
A,Anguilla,0,0,0,0,0,0,0,0,0,15002,2021-03-25,2021-03-15
A,Anguilla,0,0,0,0,0,0,0,0,0,15002,2021-03-30,2021-03-15
A,Anguilla,0,0,0,0,0,0,0,0,0,15002,2021-04-05,2021-04-15
A,Anguilla,0,0,0,0,0,0,0,0,0,15002,2021-04-10,2021-04-15
A,Anguilla,0,0,0,0,0,0,0,0,0,15002,2021-04-15,2021-04-15
A,Anguilla,0,0,0,0,0,0,0,0,0,15002,2021-04-20,2021-04-15
A,Anguilla,0,0,0,0,0,0,0,0,0,15002,2021-04-25,2021-04-15
A,Anguilla,0,0,0,0,0,0,0,0,0,15002,2021-04-30,2021-04-15
A,Anguilla,0,0,0,0,0,0,0,0,0,15002,2021-05-05,2021-05-15
A,Anguilla,0,0,0,0,0,0,0,0,0,15002,2021-05-10,2021-05-15
A,Anguilla,0,0,0,0,0,0,0,0,0,15002,2021-05-15,2021-05-15
A,Antigua and Barbuda,1,0,0,0,0,0,0,0,0,97928,2020-03-15,2020-03-15
A,Antigua and Barbuda,1,0,0,0,0,0,0,0,0,97928,2020-03-20,2020-03-15
A,Antigua and Barbuda,3,0,0,0,0,0,0,0,0,97928,2020-03-25,2020-03-15
A,Antigua and Barbuda,7,0,0,0,0,0,0,0,0,97928,2020-03-30,2020-03-15
A,Antigua and Barbuda,15,0,0,0,0,0,0,0,0,97928,2020-04-05,2020-04-15
A,Antigua and Barbuda,19,0,2,0,0,0,0,0,0,97928,2020-04-10,2020-04-15
A,Antigua and Barbuda,23,0,2,0,0,0,0,0,0,97928,2020-04-15,2020-04-15
A,Antigua and Barbuda,23,0,3,0,0,0,0,0,0,97928,2020-04-20,2020-04-15
A,Antigua and Barbuda,24,0,3,0,0,0,0,0,0,97928,2020-04-25,2020-04-15
A,Antigua and Barbuda,24,0,3,0,0,0,0,0,0,97928,2020-04-30,2020-04-15
A,Antigua and Barbuda,25,0,3,0,0,0,0,0,0,97928,2020-05-05,2020-05-15
A,Antigua and Barbuda,25,0,3,0,0,0,0,0,0,97928,2020-05-10,2020-05-15
A,Antigua and Barbuda,25,0,3,0,0,0,0,0,0,97928,2020-05-15,2020-05-15
A,Antigua and Barbuda,25,0,3,0,0,0,0,0,0,97928,2020-05-20,2020-05-15
A,Antigua and Barbuda,25,0,3,0,0,0,0,0,0,97928,2020-05-25,2020-05-15
A,Antigua and Barbuda,25,0,3,0,0,0,0,0,0,97928,2020-05-30,2020-05-15
A,Antigua and Barbuda,26,0,3,0,0,0,0,0,0,97928,2020-06-05,2020-06-15
A,Antigua and Barbuda,26,0,3,0,0,0,0,0,0,97928,2020-06-10,2020-06-15
A,Antigua and Barbuda,26,0,3,0,0,0,0,0,0,97928,2020-06-15,2020-06-15
A,Antigua and Barbuda,26,0,3,0,0,0,0,0,0,97928,2020-06-20,2020-06-15
A,Antigua and Barbuda,65,39,3,0,0,0,0,0,0,97928,2020-06-25,2020-06-15
A,Antigua and Barbuda,69,0,3,0,0,0,0,0,0,97928,2020-06-30,2020-06-15
A,Antigua and Barbuda,68,0,3,0,0,0,0,0,0,97928,2020-07-05,2020-07-15
A,Antigua and Barbuda,74,1,3,0,0,0,0,0,0,97928,2020-07-10,2020-07-15
A,Antigua and Barbuda,74,0,3,0,0,0,0,0,0,97928,2020-07-15,2020-07-15
A,Antigua and Barbuda,76,0,3,0,0,0,0,0,0,97928,2020-07-20,2020-07-15
A,Antigua and Barbuda,82,0,3,0,0,0,0,0,0,97928,2020-07-25,2020-07-15
A,Antigua and Barbuda,91,0,3,0,0,0,0,0,0,97928,2020-07-30,2020-07-15
A,Antigua and Barbuda,92,0,3,0,0,0,0,0,0,97928,2020-08-05,2020-08-15
A,Antigua and Barbuda,92,0,3,0,0,0,0,0,0,97928,2020-08-10,2020-08-15
A,Antigua and Barbuda,93,0,3,0,0,0,0,0,0,97928,2020-08-15,2020-08-15
A,Antigua and Barbuda,94,0,3,0,0,0,0,0,0,97928,2020-08-20,2020-08-15
A,Antigua and Barbuda,94,0,3,0,0,0,0,0,0,97928,2020-08-25,2020-08-15
A,Antigua and Barbuda,94,0,3,0,0,0,0,0,0,97928,2020-08-30,2020-08-15
A,Antigua and Barbuda,95,0,3,0,0,0,0,0,0,97928,2020-09-05,2020-09-15
A,Antigua and Barbuda,95,0,3,0,0,0,0,0,0,97928,2020-09-10,2020-09-15
A,Antigua and Barbuda,95,0,3,0,0,0,0,0,0,97928,2020-09-15,2020-09-15
A,Antigua and Barbuda,96,0,3,0,0,0,0,0,0,97928,2020-09-20,2020-09-15
A,Antigua and Barbuda,98,1,3,0,0,0,0,0,0,97928,2020-09-25,2020-09-15
A,Antigua and Barbuda,101,0,3,0,0,0,0,0,0,97928,2020-09-30,2020-09-15
A,Antigua and Barbuda,107,0,3,0,0,0,0,0,0,97928,2020-10-05,2020-10-15
A,Antigua and Barbuda,111,0,3,0,0,0,0,0,0,97928,2020-10-10,2020-10-15
A,Antigua and Barbuda,112,0,3,0,0,0,0,0,0,97928,2020-10-15,2020-10-15
A,Antigua and Barbuda,119,0,3,0,0,0,0,0,0,97928,2020-10-20,2020-10-15
A,Antigua and Barbuda,124,0,3,0,0,0,0,0,0,97928,2020-10-25,2020-10-15
A,Antigua and Barbuda,127,3,3,0,0,0,0,0,0,97928,2020-10-30,2020-10-15
A,Antigua and Barbuda,130,0,3,0,0,0,0,0,0,97928,2020-11-05,2020-11-15
A,Antigua and Barbuda,131,0,3,0,0,0,0,0,0,97928,2020-11-10,2020-11-15
A,Antigua and Barbuda,134,0,4,0,0,0,0,0,0,97928,2020-11-15,2020-11-15
A,Antigua and Barbuda,139,0,4,0,0,0,0,0,0,97928,2020-11-20,2020-11-15
A,Antigua and Barbuda,140,1,4,0,0,0,0,0,0,97928,2020-11-25,2020-11-15
A,Antigua and Barbuda,141,0,4,0,0,0,0,0,0,97928,2020-11-30,2020-11-15
A,Antigua and Barbuda,144,0,4,0,0,0,0,0,0,97928,2020-12-05,2020-12-15
A,Antigua and Barbuda,146,0,4,0,0,0,0,0,0,97928,2020-12-10,2020-12-15
A,Antigua and Barbuda,148,0,5,0,0,0,0,0,0,97928,2020-12-15,2020-12-15
A,Antigua and Barbuda,153,1,5,0,0,0,0,0,0,97928,2020-12-20,2020-12-15
A,Antigua and Barbuda,155,1,5,0,0,0,0,0,0,97928,2020-12-25,2020-12-15
A,Antigua and Barbuda,158,0,5,0,0,0,0,0,0,97928,2020-12-30,2020-12-15
A,Antigua and Barbuda,160,0,5,0,0,0,0,0,0,97928,2021-01-05,2021-01-15
A,Antigua and Barbuda,176,7,5,0,0,0,0,0,0,97928,2021-01-10,2021-01-15
A,Antigua and Barbuda,184,0,6,0,0,0,0,0,0,97928,2021-01-15,2021-01-15
A,Antigua and Barbuda,190,0,6,0,0,0,0,0,0,97928,2021-01-20,2021-01-15
A,Antigua and Barbuda,201,3,6,0,0,0,0,0,0,97928,2021-01-25,2021-01-15
A,Antigua and Barbuda,218,0,7,1,0,0,0,0,0,97928,2021-01-30,2021-01-15
A,Antigua and Barbuda,277,9,7,0,0,0,0,0,0,97928,2021-02-05,2021-02-15
A,Antigua and Barbuda,350,34,9,1,0,0,0,0,0,97928,2021-02-10,2021-02-15
A,Antigua and Barbuda,443,16,9,0,0,0,0,0,0,97928,2021-02-15,2021-02-15
A,Antigua and Barbuda,598,50,11,1,0,0,0,0,0,97928,2021-02-20,2021-02-15
A,Antigua and Barbuda,701,55,14,0,0,0,0,0,0,97928,2021-02-25,2021-02-15
A,Antigua and Barbuda,813,0,21,0,0,0,0,0,0,97928,2021-03-05,2021-03-15
A,Antigua and Barbuda,882,20,23,1,0,0,0,0,0,97928,2021-03-10,2021-03-15
A,Antigua and Barbuda,963,0,27,0,0,24164,24164,0,24.68,97928,2021-03-15,2021-03-15
A,Antigua and Barbuda,1033,22,28,1,0,0,0,0,0,97928,2021-03-20,2021-03-15
A,Antigua and Barbuda,1103,23,28,0,0,26424,26424,0,26.98,97928,2021-03-25,2021-03-15
A,Antigua and Barbuda,1136,0,28,0,0,0,0,0,0,97928,2021-03-30,2021-03-15
A,Antigua and Barbuda,1173,3,29,1,0,0,0,0,0,97928,2021-04-05,2021-04-15
A,Antigua and Barbuda,1197,15,30,0,0,0,0,0,0,97928,2021-04-10,2021-04-15
A,Antigua and Barbuda,1209,8,31,0,0,0,0,0,0,97928,2021-04-15,2021-04-15
A,Antigua and Barbuda,1217,0,31,0,0,0,0,0,0,97928,2021-04-20,2021-04-15
A,Antigua and Barbuda,1227,0,31,0,0,0,0,0,0,97928,2021-04-25,2021-04-15
A,Antigua and Barbuda,1232,0,32,0,0,0,0,0,0,97928,2021-04-30,2021-04-15
A,Antigua and Barbuda,1232,0,32,0,0,0,0,0,0,97928,2021-05-05,2021-05-15
A,Antigua and Barbuda,1237,6,32,0,0,0,0,0,0,97928,2021-05-10,2021-05-15
A,Antigua and Barbuda,1241,1,33,1,0,0,0,0,0,97928,2021-05-15,2021-05-15
A,Argentina,0,0,0,0,110,0,0,0,0,45195777,2020-01-05,2020-01-15
A,Argentina,0,0,0,0,257,0,0,0,0,45195777,2020-01-10,2020-01-15
A,Argentina,0,0,0,0,359,0,0,0,0,45195777,2020-01-15,2020-01-15
A,Argentina,0,0,0,0,396,0,0,0,0,45195777,2020-01-20,2020-01-15
A,Argentina,0,0,0,0,0,0,0,0,0,45195777,2020-01-25,2020-01-15
A,Argentina,0,0,0,0,431,0,0,0,0,45195777,2020-01-30,2021-01-15
A,Argentina,0,0,0,0,0,0,0,0,0,45195777,2020-02-05,2020-02-15
A,Argentina,0,0,0,0,0,0,0,0,0,45195777,2020-02-10,2020-02-15
A,Argentina,0,0,0,0,0,0,0,0,0,45195777,2020-02-15,2020-02-15
A,Argentina,0,0,0,0,480,0,0,0,0,45195777,2020-02-20,2020-02-15
A,Argentina,0,0,0,0,501,0,0,0,0,45195777,2020-02-25,2020-02-15
A,Argentina,0,0,0,0,0,0,0,0,0,45195777,2020-02-29,2020-02-15
A,Argentina,1,0,0,0,543,0,0,0,0,45195777,2020-03-05,2020-03-15
A,Argentina,17,5,1,0,642,0,0,0,0,45195777,2020-03-10,2020-03-15
A,Argentina,45,11,2,0,941,0,0,0,0,45195777,2020-03-15,2020-03-15
A,Argentina,128,31,3,0,1762,0,0,0,0,45195777,2020-03-20,2020-03-15
A,Argentina,387,0,8,2,3614,0,0,0,0,45195777,2020-03-25,2020-03-15
A,Argentina,820,75,23,4,6515,0,0,0,0,45195777,2020-03-30,2020-03-15
A,Argentina,1451,0,44,1,13650,0,0,0,0,45195777,2020-04-05,2020-04-15
A,Argentina,1975,180,82,10,22038,0,0,0,0,45195777,2020-04-10,2020-04-15
A,Argentina,2443,166,111,9,31196,0,0,0,0,45195777,2020-04-15,2020-04-15
A,Argentina,2941,102,136,4,41462,0,0,0,0,45195777,2020-04-20,2020-04-15
A,Argentina,3780,173,185,9,55100,0,0,0,0,45195777,2020-04-25,2020-04-15
A,Argentina,4428,143,218,4,67461,0,0,0,0,45195777,2020-04-30,2020-04-15
A,Argentina,5020,133,264,4,81838,0,0,0,0,45195777,2020-05-05,2020-05-15
A,Argentina,6034,258,305,5,99397,0,0,0,0,45195777,2020-05-10,2020-05-15
A,Argentina,7479,345,356,3,119781,0,0,0,0,45195777,2020-05-15,2020-05-15
A,Argentina,9283,474,403,10,141945,0,0,0,0,45195777,2020-05-20,2020-05-15
A,Argentina,12628,552,467,15,166260,0,0,0,0,45195777,2020-05-25,2020-05-15
A,Argentina,16214,795,528,8,195590,0,0,0,0,45195777,2020-05-30,2020-05-15
A,Argentina,21037,840,632,24,230800,0,0,0,0,45195777,2020-06-05,2020-06-15
A,Argentina,25987,1226,735,18,262363,0,0,0,0,45195777,2020-06-10,2020-06-15
A,Argentina,32785,1208,854,21,299329,0,0,0,0,45195777,2020-06-15,2020-06-15
A,Argentina,41204,1634,992,13,347723,0,0,0,0,45195777,2020-06-20,2020-06-15
A,Argentina,52457,2606,1150,34,398528,0,0,0,0,45195777,2020-06-25,2020-06-15
A,Argentina,64530,2262,1307,27,448535,0,0,0,0,45195777,2020-06-30,2020-06-15
A,Argentina,77815,2439,1507,26,503175,0,0,0,0,45195777,2020-07-05,2020-07-15
A,Argentina,94060,3367,1774,54,566481,0,0,0,0,45195777,2020-07-10,2020-07-15
A,Argentina,111146,4236,2050,82,628124,0,0,0,0,45195777,2020-07-15,2020-07-15
A,Argentina,130774,4019,2373,113,699103,0,0,0,0,45195777,2020-07-20,2020-07-15
A,Argentina,158334,4814,2893,86,787341,0,0,0,0,45195777,2020-07-25,2020-07-15
A,Argentina,185373,6377,3441,153,873284,0,0,0,0,45195777,2020-07-30,2020-07-15
A,Argentina,220682,7147,4106,127,986740,0,0,0,0,45195777,2020-08-05,2020-08-15
A,Argentina,253868,7369,4764,158,1086890,0,0,0,0,45195777,2020-08-10,2020-08-15
A,Argentina,289100,6663,5637,110,1206318,0,0,0,0,45195777,2020-08-15,2020-08-15
A,Argentina,320884,8225,6517,187,1303943,0,0,0,0,45195777,2020-08-20,2020-08-15
A,Argentina,359638,8771,7563,197,1409847,0,0,0,0,45195777,2020-08-25,2020-08-15
A,Argentina,408426,7187,8457,104,1530586,0,0,0,0,45195777,2020-08-30,2020-08-15
A,Argentina,471806,9924,9739,116,1687273,0,0,0,0,45195777,2020-09-05,2020-09-15
A,Argentina,524198,11905,10907,249,1817359,0,0,0,0,45195777,2020-09-10,2020-09-15
A,Argentina,577338,11892,11852,185,1944292,0,0,0,0,45195777,2020-09-15,2020-09-15
A,Argentina,631365,8431,13053,254,2073453,0,0,0,0,45195777,2020-09-20,2020-09-15
A,Argentina,691235,12969,15208,442,2213420,0,0,0,0,45195777,2020-09-25,2020-09-15
A,Argentina,751001,14392,16937,418,2337600,0,0,0,0,45195777,2020-09-30,2020-09-15
A,Argentina,809728,11242,21468,450,2461938,0,0,0,0,45195777,2020-10-05,2020-10-15
A,Argentina,883882,12414,23581,356,2605148,0,0,0,0,45195777,2020-10-10,2020-10-15
A,Argentina,949063,17096,25342,421,2728348,0,0,0,0,45195777,2020-10-15,2020-10-15
A,Argentina,1018999,16337,27100,384,2858355,0,0,0,0,45195777,2020-10-20,2020-10-15
A,Argentina,1090589,9253,28896,283,2987753,0,0,0,0,45195777,2020-10-25,2020-10-15
A,Argentina,1157179,13379,30792,350,3121514,0,0,0,0,45195777,2020-10-30,2020-10-15
A,Argentina,1217028,11100,32766,246,3250938,0,0,0,0,45195777,2020-11-05,2020-11-15
A,Argentina,1262476,11977,34183,276,3351627,0,0,0,0,45195777,2020-11-10,2020-11-15
A,Argentina,1310491,5645,35436,129,3453531,0,0,0,0,45195777,2020-11-15,2020-11-15
A,Argentina,1359042,9608,36790,258,3568140,0,0,0,0,45195777,2020-11-20,2020-11-15
A,Argentina,1390388,8593,37714,282,3648683,0,0,0,0,45195777,2020-11-25,2020-11-15
A,Argentina,1424533,5726,38730,257,3738545,0,0,0,0,45195777,2020-11-30,2020-11-15
A,Argentina,1459832,5201,39632,120,3843604,0,0,0,0,45195777,2020-12-05,2020-12-15
A,Argentina,1482216,6994,40431,209,3918879,0,0,0,0,45195777,2020-12-10,2020-12-15
A,Argentina,1510203,6981,41204,163,4018919,0,0,0,0,45195777,2020-12-15,2020-12-15
A,Argentina,1541285,4116,41813,50,4139322,0,0,0,0,45195777,2020-12-20,2020-12-15
A,Argentina,1574554,10689,42422,108,4254378,0,0,0,0,45195777,2020-12-25,2020-12-15
A,Argentina,1613928,11765,43163,145,4401934,0,0,0,0,45195777,2020-12-30,2020-12-15
A,Argentina,1662730,13790,43785,151,4560573,0,0,0,0,45195777,2021-01-05,2021-01-15
A,Argentina,1722217,7808,44495,78,4743909,0,0,0,0,45195777,2021-01-10,2021-01-15
A,Argentina,1783047,12332,45227,102,4951494,200759,0,0,0,45195777,2021-01-15,2021-01-15
A,Argentina,1831681,12112,46216,150,5148213,247933,243539,4394,0.54,45195777,2021-01-20,2021-01-15
A,Argentina,1874801,7578,47034,207,5315468,292386,260122,32264,0.58,45195777,2021-01-25,2021-01-15
A,Argentina,1922264,6902,47931,156,5507458,366384,281023,85361,0.62,45195777,2021-01-30,2021-01-15
A,Argentina,1970009,8374,48985,285,5749316,0,0,0,0,45195777,2021-02-05,2021-02-15
A,Argentina,2001034,7739,49674,108,5914492,535303,337772,197531,0.75,45195777,2021-02-10,2021-02-15
A,Argentina,2029057,3259,50327,91,6076465,609791,372181,237610,0.82,45195777,2021-02-15,2021-02-15
